id,slug,lang,name,description,url,pdf,published_at,authors,type,country,region,distillery,bottler,age,abv,price_per_liter,flavour,rating_marcel,rating_sascha,rating_value_for_money
105,tomintoul-16-years,en,Tomintoul 16 Years,"Tomintoul's single malts are known to be among the lighter, smoother - and, as some would say, old-fashioned and boring - Speyside malts. Perhaps because of this and the high demand for intense and powerful Scotches, the distillery flies under the radar of most people.",/whisky-reviews/tomintoul-16-years,/exports/pdf/tomintoul-16-years.pdf,2023-02-19T09:51:34+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Tomintoul,,16,40,92.84,floral,76,75,3
131,provenance-blair-athol-2010-10-douglas-laing,en,Blair Athol 10 Years (2007/2019) - Douglas Laing,"Although Blair Athol is not a small distillery, its Single Malts are not among the best known. Over 90% of the production goes into Bell's blended Scotch. Today we have a 10-years independent bottling of a single Blair Athol cask from Douglas Laing's Provenance series in the glass.",/whisky-reviews/provenance-blair-athol-2010-10-douglas-laing,/exports/pdf/provenance-blair-athol-2010-10-douglas-laing.pdf,2023-02-12T13:31:46+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Blair Athol,Douglas Laing,10,46,67.07,delicate,65,67,3
62,the-cask-wizard-glenglassaugh-8,en,Glenglassaugh 8 Years (2013/2022) - The Cask Wizard,"Matured in port casks and finished in Amarone casks, this 8-years single malt whisky from the Glenglassaugh distillery in Scotland was bottled by the German independent bottler ""The Cask Wizard"" at cask strength, uncoloured and unfiltered. As there are only 63 bottles, we assume that a barrel-share was bottled here, but we are still very happy to own one of the few bottles.",/whisky-reviews/the-cask-wizard-glenglassaugh-8,/exports/pdf/the-cask-wizard-glenglassaugh-8.pdf,2023-02-05T17:24:51+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glenglassaugh,The Cask Wizard,8,47.3,114.28,mellow,87,83,4
80,the-balvenie-15-madeira-cask,en,The Balvenie 15 Years Madeira Cask,"The Balvenie 15 Years Madeira Cask is a Travel Exclusive bottling from the distillery located in Speyside, Scotland. Not much is really known about the bottling - there was no press release or anything like that. The bottles just turned up. Most of the time, the single malt was matured in ex-bourbon casks before it was decanted into Madeira casks from the Portuguese sunny island of the same name for the finish.",/whisky-reviews/the-balvenie-15-madeira-cask,/exports/pdf/the-balvenie-15-madeira-cask.pdf,2023-01-22T17:00:18+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,The Balvenie,,15,43,142,floral,80,80,3
118,jack-daniels-single-barrel-select,en,Jack Daniel's Single Barrel Select,"Everyone knows the supermarket Jack Daniel's Old No. 7, but if you look a little further you will find a number of exciting bottlings from the same distillery. Besides the Single Barrel Select, which we have in the glass today, there are other Single Barrel bottlings, Bonded, Triple Mash and many more.The Single Barrel Select is the entry into the Jack Daniel's distillery bottlings that whisky lovers can take seriously and also enjoy neat.",/whisky-reviews/jack-daniels-single-barrel-select,/exports/pdf/jack-daniels-single-barrel-select.pdf,2023-01-15T16:05:50+00:00,"[""Marcel"", ""Sascha""]",Tennessee Whiskey,USA,,Jack Daniel's,,0,45,42.71,delicate,69,73,5
127,bruichladdich-classic-laddie,en,Bruichladdich The Classic Laddie,"Islay? Obviously peated Single Malt. At least that was the expectation when we first heard about Bruichladdich The Classic Laddie. It turned out to be just the opposite. After we had entered the batch code of the bottle on the Bruichladdich homepage - thanks to transparency - we received a list of detailed information about the casks used, the barley processed and the year of bottling. Even though the whisky comes without an age statement, this can be roughly calculated.",/whisky-reviews/bruichladdich-classic-laddie,/exports/pdf/bruichladdich-classic-laddie.pdf,2023-01-08T16:56:30+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Bruichladdich,,0,50,56.41,floral,83,81,5
97,glen-keith-21-years,en,Glen Keith 21 Years,"The Glen Keith 21 Years is a single malt Scotch whisky that is matured exclusively in oak casks. It is produced by the Glen Keith Distillery, which has been located in the Speyside region of Scotland since 1957.The single malt, which has been matured for more than two decades, comes in the typical packaging style of the distillery.",/whisky-reviews/glen-keith-21-years,/exports/pdf/glen-keith-21-years.pdf,2023-01-05T17:29:18+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glen Keith,,21,43,240,delicate,86,81,3
110,the-observatory-20-years,en,Macduff 20 Years - The Observatory,"The Observatory 20 years is from the signature series of the bottler of the same name. Belonging to the Bacardi Group, this Single Grain Scotch whisky was created by the master blender of the Aberfeldy distillery Stephanie Macleod.It is believed that the single grain was distilled at the MacDuff distillery in the Scottish Highlands near the lighthouse in Banff Bay. The whisky was stored for 20 full years in ex-bourbon and ex-sherry casks. The long storage period is said to make the whisky particularly soft and pleasantly complex.",/whisky-reviews/the-observatory-20-years,/exports/pdf/the-observatory-20-years.pdf,2023-01-01T18:28:52+00:00,"[""Marcel"", ""Sascha""]",Single Grain Whisky,Scotland,,Macduff,,20,40,49.79,mellow,69,71,4
114,speyburn-18-years,en,Speyburn 18 Years,"The Speyburn 18 year is currently the oldest standard bottling from Speyburn, located in the Speyside region of Scotland. As one of the smallest distilleries in Scotland, the bottlings fly under the radar for many. That should change.This year, the Speyburn distillery celebrates its 125th anniversary. Instead of an anniversary bottling, the website features some cocktail recipes specifically for Speyburn whisky. We just hope that no one sinks the multi-award-winning 18-years single malt in a cocktail.",/whisky-reviews/speyburn-18-years,/exports/pdf/speyburn-18-years.pdf,2022-12-28T16:10:50+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Speyburn,,18,46,110.13,rich,80,82,4
101,patrisbrunna-xmas-port-2016,en,Patrisbrunna X-Mas Port (2016) Double Cask,"KÖ13 in Paderborn is actually known for its large selection of food and delicatessen. The restaurant also sells a small number and especially some of its own single malts. Today we have a whisky from Paderborn in our glass.The whisky from Paderborn was first matured for two years in an ex-bourbon cask and for another two years in an ex-port wine cask. We are impressed by the deep, strong red colour.",/whisky-reviews/patrisbrunna-xmas-port-2016,/exports/pdf/patrisbrunna-xmas-port-2016.pdf,2022-12-25T18:06:57+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Kloster Dalheim,Kö13 Paderborn,4,46,90,rich,70,73,3
116,82-chapters-to-new-castle-aultmore-13,en,Aultmore 13 Years - 82 Chapters to Newcastle,"In addition to the three distillery standards - 12 years, 18 years and 21 years - Aultmore from Scotland's Speyside has a number of bottlings from independent bottlers, such as the Aultmore 13 Years Red Wine Barrique from 82 Chapters to Newcastle's Creatures of Cask Strengt series.Matured for 13 years from a single red wine barrel, this single malt is striking for its intense colour. Among bottlers, both red wine casks and rum casks are considered to be the cask types with the greatest risks as far as the quality of the final result is concerned. Minor spoiler: Everything worked out here.",/whisky-reviews/82-chapters-to-new-castle-aultmore-13,/exports/pdf/82-chapters-to-new-castle-aultmore-13.pdf,2022-12-24T11:23:30+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Aultmore,82 Chapters to Newcastle,13,57.4,128.42,rich,88,84,4
99,patrisbrunna-single-malt-2016,en,Patrisbrunna Original Paderborner Single Malt (2016),"KÖ13 in Paderborn is actually known for its delicious food. However, the restaurant also sells luxury condiments and, in particular, its own single malt. Today we have a whisky from Paderborn in our glass.Locality and transparency are at the forefront of Patrisbrunna. Local barley and spring water are brewed with an original wort of 15.2° and distilled four times. It was bottled after about 5 years of ageing.",/whisky-reviews/patrisbrunna-single-malt-2016,/exports/pdf/patrisbrunna-single-malt-2016.pdf,2022-12-22T10:14:20+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Kloster Dalheim,Kö13 Paderborn,5,58,72.5,delicate,74,77,4
67,ardbeg-scorch,en,Ardbeg Scorch Committee Release,"Ardbeg's Committee Release 2021 was the Scorch. The malt was stored in extremely burnt out ex-bourbon barrels. The associated story tells of a dragon that was resident in Ardbeg's Warehouse 3.As usual for Ardbeg, this Committee Release Malt is only available for purchase directly from Ardbeg on Ardbeg Day. Probably, very few bottles actually make it to the tasting - most will probably stand locked in collector's cabinets.",/whisky-reviews/ardbeg-scorch,/exports/pdf/ardbeg-scorch.pdf,2022-12-18T13:30:42+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Ardbeg,,0,51.7,165,spicy,69,83,2
113,lochlea-fallow-edition,en,Lochlea Fallow Edition (First Crop),The Lochlea distillery plans four special bottlings a year. The Fallow Edition follows the Harvest Edition and is intended to embody an autumnal-winter profile.The single malt Scotch whisky was matured 100% exclusively in Oloroso sherry butts. There are a number of whiskies on the market that have also undergone such ageing - will the Lochlea distillery manage to stand out once again?,/whisky-reviews/lochlea-fallow-edition,/exports/pdf/lochlea-fallow-edition.pdf,2022-12-14T16:31:35+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Lowlands,Lochlea,,3,46,85.57,rich,79,81,3
106,glenturret-30-years-1987-2018-xop-douglas-laing,en,Glenturret 30 Years (1987/2018) Xtra Old Particular - Douglas Laing,"The Glenturret 30 years was bottled as part of the XOP (Xtra Old Particular) by the independent bottler Douglas Laing. The XOP bottlings come from the rarest and best stocks of the bottler and are always bottled from a single cask at natural cask strength. Unfiltered and uncoloured - just as natural as a whisky has to be.As befits a unique single malt, the packaging is correspondingly elaborate. In addition to the handwritten bottle number (40 of 229), the bottle comes in a magnetically closing, high quality wooden packaging.",/whisky-reviews/glenturret-30-years-1987-2018-xop-douglas-laing,/exports/pdf/glenturret-30-years-1987-2018-xop-douglas-laing.pdf,2022-12-04T10:03:38+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glenturret,Douglas Laing,30,45.3,499.86,delicate,93,90,0
111,wild-turkey-rare-breed,en,Wild Turkey Rare Breed,"Since 1991, the Rare Breed has been part of the core range of the Wild Turkey distillery. The Barrel Proof Kentucky Straight Bourbon is a blend of 6, 8 and 12 years whiskeys, and gets bottled uncut.The mashbill contains 75% corn, 13% rye and 12% malted barley - which leads us to expect a sweetish, slightly spicy whiskey. Like all bourbons, the Wild Turkey must also mature in a new, freshly burned out Virgin Oak barrel. The barrel was burned out to Char 4 level, also called Alligator Char. Char 4 is the highest char level.",/whisky-reviews/wild-turkey-rare-breed,/exports/pdf/wild-turkey-rare-breed.pdf,2022-11-27T09:37:15+00:00,"[""Marcel"", ""Sascha""]",Straight Bourbon,USA,,Wild Turkey,,0,58.4,47,rich,83,89,5
66,wild-turkey-101,en,Wild Turkey 101,"The Kentucky Straight Bourbon Wild Turkey 101 from the distillery of the same name in Lawrenceburg, Kentucky is a cornerstone of American bourbon culture. Without an age statement on the label, it is known to be bottled as a blend of 6-8 years bourbons. We take a closer look at the US classic.The mashbill is composed of 75% corn, 13% rye and 12% malted barley - which leads us to expect a sweetish, slightly spicy whiskey. Like all bourbons, Wild Turkey has to mature in new, freshly burnt-out Virgin Oak casks. 101 stands for American proof alcohol, which translates as 50.5% ABV.",/whisky-reviews/wild-turkey-101,/exports/pdf/wild-turkey-101.pdf,2022-11-20T09:19:08+00:00,"[""Marcel"", ""Sascha""]",Straight Bourbon,USA,,Wild Turkey,,0,50.5,28.29,delicate,78,80,5
84,redbreast-12-years,en,Redbreast 12 Years,"The Readbreast 12 from the Midleton distillery in County Cork in Ireland is a single pot still. This means that not only malted but also a proportion of unmalted barley is used in the mash. Malting barley produces enzymes that enable the yeast cultures to convert sugar into alcohol.Like all the other whiskeys in the Redbreast series, the 12 years was also triple distilled in copper stills. The Single Pot Still was matured in Spanish sherry casks and American bourbon barrels.",/whisky-reviews/redbreast-12-years,/exports/pdf/redbreast-12-years.pdf,2022-11-13T09:05:26+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Ireland,,Midleton,,12,40,53.87,mellow,85,83,5
8,cardhu-12-years,en,Cardhu 12 Years,"Until 1983, the distillery was called Cardow, named after a nearby village. Nowadays known as Cardhu (Gaelic: Black Rock), the distillery produces the significant share for the Johnnie Walker blends. Of course, there are also their own bottlings, of which we have the 12-years standard bottling in the glass today.The Cardhu 12 Single Malt Scotch Whisky belongs to the Classic Malts of Scotland and is supposed to represent the character of the Speyside region of Scotland.",/whisky-reviews/cardhu-12-years,/exports/pdf/cardhu-12-years.pdf,2022-11-06T09:08:22+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Cardhu,,12,40,42.84,delicate,56,64,3
11,knockando-12-years,en,Knockando 12 Years,"Knockando 12 is considered the classic entry-level single malt, representative of Speyside, with a fruity, nutty flavour profile. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. Knockando mainly produces malts for blends. Nevertheless there are some own bottlings which are traded under the name of the distillery Knockando (Gaelic for: Little Black Hill).",/whisky-reviews/knockando-12-years,/exports/pdf/knockando-12-years.pdf,2022-10-30T18:52:49+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Knockando,,12,43,49.99,mellow,65,67,4
79,stork-club-straight-rye,en,Stork Club Straight Rye Whiskey,"The rye for the rye whiskey from Stork Club is harvested in one of the largest rye-growing areas in Europe, namely in the German state of Brandenburg.The Rye whiskey matures in barrels made of American and German oak, which have been burnt out to different degrees. It is advertised as the perfect Rye for cocktails - is that true?",/whisky-reviews/stork-club-straight-rye,/exports/pdf/stork-club-straight-rye.pdf,2022-10-23T10:40:31+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Stork Club,,0,45,47,delicate,65,71,4
85,glen-scotia-double-cask,en,Glen Scotia Double Cask,"You hear a lot of good things about distilleries from the Scottish coastal town of Campbeltown in recent years. It's hard to have a conversation about Glen Scotia without someone steering the topic towards Springbank, which everyone agrees is better in every way. Is that really true?Double Cask is an NAS Scotch with Glen Scotia single malt matured in first-fill ex-bourbon casks and aged for up to a year in Pedro Ximénez (PX) sherry casks. Up to one year - a wild time specification.",/whisky-reviews/glen-scotia-double-cask,/exports/pdf/glen-scotia-double-cask.pdf,2022-10-20T18:02:02+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Campbeltown,Glen Scotia,,0,46,46.97,delicate,87,83,5
68,balvenie-doublewood-12-years,en,The Balvenie 12 Years Doublewood,The Balvenie DoubleWood 12 years is the youngest bottling from Balvenie's Core Range with an age statement. This malt matures in ex-bourbon casks and receives a subsequent post-maturation in ex-Oloroso sherry casks.The Balvenie distillery is located on the Speyside in Dufftown. It dedicates itself to the traditional production of Single Malts and is one of the few distilleries that still dries their (on-site grown) barley on its own malting floors.,/whisky-reviews/balvenie-doublewood-12-years,/exports/pdf/balvenie-doublewood-12-years.pdf,2022-10-16T09:50:09+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,The Balvenie,,12,40,71.29,delicate,84,81,3
9,clynelish-14-years,en,Clynelish 14 Years,"For a long time, Clynelish produced almost exclusively for blends, among others for Johnnie Walker. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. Meanwhile, a 14 and a 16 years bottling are offered. We take a look at what the younger of the two has to offer.The distillery run under the name Clynelish is actually still comparatively young. Clynelish was founded by the Duke of Sutherland in 1819 and was to be replaced by a new building in 1967. For a short time, Clynelish A (1819) and Clynelish B (1967) existed in parallel, with Clynelish A being renamed Brora after a short break in operations and the newer Clynelish B now being called Clynelish.",/whisky-reviews/clynelish-14-years,/exports/pdf/clynelish-14-years.pdf,2022-10-09T09:51:15+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Clynelish,,14,46,68.43,floral,78,80,4
38,scallywag-small-batch,en,Scallywag Small Batch Release - Douglas Laing,"The blended Scotch Malt Whisky is supposed to be cheeky, at least that's what the name and label promise. The Scallywag is now available in a wide variety of editions and styles. We have the classic in our glasses.What could be better than a dog with a monocle as a bottle label? The blend from Speyside is decorative in its own peculiar way. It is said to contain Mortlach, Macallan, Glenrothes and a few more.",/whisky-reviews/scallywag-small-batch,/exports/pdf/scallywag-small-batch.pdf,2022-10-02T10:28:10+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Scotland,Speyside,,Douglas Laing,0,46,54.14,delicate,82,78,5
65,talisker-port-ruighe,en,Talisker Port Ruighe,"Talisker Port Ruighe was named after the port in the small harbour town of Portree (Gaelic: Port Righ), which was very important for trade with the island.Traditionally, the Talisker distillery matures whisky in port wine casks, which have been imported from Portugal via the ""Port of the King"" since the 19th century. Port wine was also traded through this port. The Talisker Port Ruighe is meant to bring back a piece from the past.",/whisky-reviews/talisker-port-ruighe,/exports/pdf/talisker-port-ruighe.pdf,2022-09-28T18:49:12+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Skye,Talisker,,0,45.8,62.71,spicy,84,83,4
32,slipknot-no-9,en,Slipknot No.9 Whiskey,"Often, the celebrities who give their names to spirits have nothing to do with it - this is not the case here. The drummer Shawn Crahan has blended the two varieties No. 9 and No. 9 Reserve. We have the No. 9 in the tasting.No. 9 was developed in collaboration with the Cedar Ridge distillery in Iowa and has become the distillery's best-seller nationwide. Cedar Ridge uses locally grown Iowa corn (51%) for their whiskeys, plus 35% malted rye and 14% malted barley.",/whisky-reviews/slipknot-no-9,/exports/pdf/slipknot-no-9.pdf,2022-09-27T18:45:12+00:00,"[""Marcel"", ""Sascha""]",Bourbon,USA,,Cedar Ridge Distillery,,3,45,59.86,delicate,73,77,4
49,st-kilian-signature-edition-nine,en,St. Kilian Signature Edition Nine,"The German distillery St. Kilian regularly releases its Signature Edition. Behind this 3-year matured single malt whisky is an exciting cask combination that can lead to an interesting result.The German Whisky from Upper Franconia was matured in bourbon barrels (62%), Sauternes barrels (27%) and casks made of Palatinate oak (11%). The Signature Edition is delivered in the usual pot-still bottle shape, which by now has a high recognition value.",/whisky-reviews/st-kilian-signature-edition-nine,/exports/pdf/st-kilian-signature-edition-nine.pdf,2022-09-26T19:27:12+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,3,55.3,89.8,mellow,81,83,2
59,bulleit-10-years,en,Bulleit Bourbon 10 Years,"Under the name Bulleit Diageo distributes a bourbon brand whose exact origin was unclear for a long time. With the 10-years bottling they offer one of the few core range Bourbons with an age statement.Until 2013, Bulleit was (allegedly) distilled by Four Roses for Diageo. Then in 2017, a Bulleit distillery was built in Kentucky. In between, there was also a Bulleit visitor center at the former Stitzel-Weller Distiller. What is no secret is the recipe for Bulleit: 68% corn, 28% rye and 4% malted barley.",/whisky-reviews/bulleit-10-years,/exports/pdf/bulleit-10-years.pdf,2022-09-25T11:29:40+00:00,"[""Marcel"", ""Sascha""]",Straight Bourbon,USA,,Bulleit Distilling Company,,10,45.6,49.86,delicate,81,87,5
52,ben-bracken-highland-peated,en,Ben Bracken Highland Peated,"The discounter LIDL has several single malts in its range, including the Ben Bracken Highland Peated, which is described as powerful and intense. We took a closer look at the whisky.LIDL does not reveal which distillery is behind Ben Bracken. All we know is that we have a whisky from the Highlands at a bargain price in our glass. The packaging is brown, which distinguishes it from the other whiskies in the series. There is also a Highland whisky, an Islay Scotch and a bottling from Speyside.",/whisky-reviews/ben-bracken-highland-peated,/exports/pdf/ben-bracken-highland-peated.pdf,2022-09-21T17:28:47+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,,Clydesdale,0,40,19.99,spicy,60,62,4
13,glen-elgin-12-years,en,Glen Elgin 12 Years,"Glen Elgin, one of Scotland's lesser-known distilleries, has been distilling whisky since around 1900. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. After being closed several times, the distillery has been producing its own bottlings since its reopening in 1998, in addition to a lion's share which is processed in blends.Apart from special releases and anniversary bottlings, the 12-years single malt is the only permanently available bottling of the distillery. A reason to try it.",/whisky-reviews/glen-elgin-12-years,/exports/pdf/glen-elgin-12-years.pdf,2022-09-19T18:39:54+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glen Elgin,,12,43,50,floral,72,76,4
64,suntory-hibiki-harmony,en,Suntory Hibiki Harmony,"From the Yamazaki distillery, pioneer of Japanese whisky, there are some high-priced bottlings. Named after the region, the Suntory Yamazaki distillery is both the best known among Japanese whisky distilleries and number one in production volume and exports.The blended Suntory Hibiki Harmony comes in a wonderful bottle. The 24 indentations each represent an hour of the day and each month of the Japanese lunar calendar. The bottle label is made of handmade paper and radiates an especially high quality. We are curious about the content.",/whisky-reviews/suntory-hibiki-harmony,/exports/pdf/suntory-hibiki-harmony.pdf,2022-09-18T10:58:33+00:00,"[""Marcel"", ""Sascha""]",Blended Whisky,Japan,,Suntory Yamazaki,,0,43,107,mellow,78,76,2
51,ben-bracken-speyside,en,Ben Bracken Speyside,"The discounter LIDL has several single malts in its range, including the Ben Bracken Speyside, which is described as light and fruity. We took a closer look at the whisky.LIDL does not reveal which distillery is behind Ben Bracken. All we know is that we have a whisky from the Scottish Speyside at a bargain price in our glass. The packaging is dark red, which distinguishes it from the other whiskies in the series. There is also a Highland peated, a Highland unpeated and an Islay Scotch.",/whisky-reviews/ben-bracken-speyside,/exports/pdf/ben-bracken-speyside.pdf,2022-09-17T16:08:08+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,,Clydesdale,0,40,19.99,mellow,59,59,4
40,north-british-15-years-2003-mossburn,en,North British 15 Years (2003) Mossburn No. 24,"In addition to all the single malts, every now and then there is a single grain Scotch whisky that wants to be tasted. Mossburn, a relatively unknown brand in Germany, bottles Whiskys from all regions of Scotland.This bottling No. 24 is from a grain distillery in Edinburgh - North British. This distillery produces primarily for blends and is the main component of many of the world's best-known brands of blended Scotch whisky. Reason enough to try the raw material.",/whisky-reviews/north-british-15-years-2003-mossburn,/exports/pdf/north-british-15-years-2003-mossburn.pdf,2022-09-15T17:01:14+00:00,"[""Marcel"", ""Sascha""]",Single Grain Whisky,Scotland,Lowlands,North British,Mossburn,15,46,65.7,floral,71,67,3
5,oban-14-years,en,Oban 14 Years,"The Oban distillery is one of the oldest, one of the smaller and one of the few distilleries in Scotland that produces whisky close to the coast. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. The Oban 14 is, apart from a special release and a limited edition, the only Oban with an age statement.As you would expect with an age of almost a quarter of a millenium, the distillery has had several owners and has had to be foreclosed on twice. For a time it even belonged to the Patterson brothers, the perpetrators of the eponymous catastrophic collapse of the whisky industry in the late 1800s.",/whisky-reviews/oban-14-years,/exports/pdf/oban-14-years.pdf,2022-09-14T19:09:08+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Oban,,14,43,81.29,spicy,77,79,3
43,lagavulin-11-years-offerman,en,Lagavulin 11 Years Offerman Edition,"In a sitcom, Nick Offerman plays the director of a parks department who also idolises whisky from the Lagavulin distillery. At the same time, Nick Offerman is the one who is supposed to introduce Americans to the peaty Islay malt that is so popular in Europe.The special aspect of this limited and meanwhile highly sought-after bottling among collectors is a four-month finish in Guinness casks. The goal is to enhance the Scotch with the spicy stout-beer flavours. Sad fact: Instead of being made in Ireland, Guinness barrels come from Maryland in the USA and are transported to Scotland by ship. A horrible eco-footprint.",/whisky-reviews/lagavulin-11-years-offerman,/exports/pdf/lagavulin-11-years-offerman.pdf,2022-09-13T19:24:00+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Lagavulin,,11,46,107.13,spicy,80,84,3
58,roslagswhisky-eko,en,Roslagswhisky EKO Sherry Oloroso 2x30 (2015)-(2022),"Personally handed over by Richard Jansson, the whisky from the small distillery Norrtelje in Sweden was previously produced entirely organically. Organically grown barley from Östergötland is malted at Viking Malt in Halmstad. The unsmoked malt is mashed with yeast and water from the farm's own well and gently distilled in the distillery's copper pot stills. A sign of quality?When we see that this whisky was aged for seven years in 30-litre ex-Oloroso casks, the question inevitably arises: Why is the content of the bottle golden yellow?The question remains unanswered - perhaps also because everything is somehow not round, what we have here in the glass.",/whisky-reviews/roslagswhisky-eko,/exports/pdf/roslagswhisky-eko.pdf,2022-09-11T10:48:16+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Sweden,,Norrtelje Brenneri AB,,7,46.3,179.5,rich,59,61,2
61,lochlea-harvest-edition,en,Lochlea Harvest Edition (First Crop),"The Lochlea distillery plans four special bottlings a year. The Harvest Edition follows the Lochlea Sowing Edition and is intended to embody a fruity, autumnal profile.A trio of casks, namely port, first-fill Oloroso sherry and first-fill bourbon lend the whisky its golden colour. We find the package design in the style of the distillery's other releases, as well as the bottle design, outstanding.",/whisky-reviews/lochlea-harvest-edition,/exports/pdf/lochlea-harvest-edition.pdf,2022-09-10T12:16:38+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Lowlands,Lochlea,,3,46,69.22,mellow,80,80,3
6,talisker-10-years,en,Talisker 10 Years,"Everyone knows it or has at least seen it in the spirits section of a well-stocked supermarket. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. Regular offers invite you to buy the Talisker 10 and we like to buy it and contribute to it being the best-selling whisky of the Talisker distillery.On the bottle in the new design, the Isle of Skye off the west coast of Scotland can be found in overdramatic images. The look runs like a red leitmotif through the other bottlings of the distillery, such as the magnificent Talisker 18 Years.",/whisky-reviews/talisker-10-years,/exports/pdf/talisker-10-years.pdf,2022-09-04T11:44:30+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Skye,Talisker,,10,45.8,47.13,spicy,83,81,5
7,caol-ila-12-years,en,Caol Ila 12 Years,"Caol Ila is one of the ten largest distilleries in Scotland and by far the largest on the island of Islay. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. Nevertheless, a permanently available series of standard bottlings has only been on the market since the early 2000s. We taste the classic.Actually, a large part of Caol Ila’s production ends up in blends, such as the Black Bottle or Johnnie Walker. The own bottlings have become more and more popular in recent years. With good reason?",/whisky-reviews/caol-ila-12-years,/exports/pdf/caol-ila-12-years.pdf,2022-09-02T19:24:22+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,Caol Ila,,12,43,56.43,spicy,72,78,4
12,royal-lochnagar-12-years,en,Royal Lochnagar 12 Years,"Royal Lochnagar is one of the smallest distilleries in Scotland. As part of the Classic Malts Selection, it becomes even more interesting when viewed in the context of the full lineup. In addition to the 12-years single malt, the distillery's two pot stills also produce a large amount which is used in the Johnnie Walker Blue Label.Royal Whisky? The story told is that shortly after the opening of the distillery, Queen Victoria and Prince Albert were invited by the owner at the time. The British royal family had just bought nearby Balmoral Castle (1848). Later, the distillery became a purveyor to the court and was allowed to bear the suffix Royal, which was even confirmed again in 2021 by a Royal Warrant of Appointment.",/whisky-reviews/royal-lochnagar-12-years,/exports/pdf/royal-lochnagar-12-years.pdf,2022-08-31T19:32:07+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Royal Lochnagar,,12,40,54.27,delicate,69,71,4
2,cragganmore-12-years,en,Cragganmore 12 Years,"Cragganmore focuses on the production of single malt whisky for blends. Some of the whisky from the Speysider distillery can be found, for example, in the Johnnie Walker Green Label and the Johnnie Walker Blue Label. So are the distillery's own bottlings to be enjoyed at all?The Cragganmore 12 belongs to the Classic Malts of Scotland. The distillery regularly bottles a Distillers Edition of the same. Unless a special release or a rare 25-years bottling is released, we have to be satisfied with the first two.",/whisky-reviews/cragganmore-12-years,/exports/pdf/cragganmore-12-years.pdf,2022-08-30T18:54:42+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Cragganmore,,12,40,44.21,delicate,68,74,4
